area_code,inventory,market_size,market,number_of_records,product_line,product_type,product,state,type,order_date_mdy,order_date_dmy,budget_cogs,budget_margin,budget_profit,budget_sales,cogs,margin,marketing,profit,sales,total_expenses,row_id,order_month
419,415,Major Market,Central,1,Beans,Coffee,Amaretto,Ohio,Regular,2016-12-04,2016-12-04,40.00,70.00,40.00,110.00,46.00,62.00,15.00,26.00,107.00,40.00,3454,2016-12-01
203,1148,Small Market,East,1,Beans,Coffee,Colombian,Connecticut,Regular,2016-12-13,2016-12-13,80.00,130.00,90.00,210.00,90.00,135.00,29.00,104.00,223.00,56.00,3455,2016-12-01
417,1064,Small Market,Central,1,Beans,Coffee,Decaf Irish Cream,Missouri,Decaf,2016-09-27,2016-09-27,50.00,60.00,30.00,110.00,50.00,60.00,15.00,33.00,109.00,33.00,3456,2016-09-01
541,587,Small Market,West,1,Leaves,Herbal Tea,Lemon,Oregon,Decaf,2018-09-04,2018-09-04,50.00,80.00,60.00,130.00,68.00,87.00,22.00,73.00,154.00,32.00,3457,2018-09-01
970,554,Major Market,Central,1,Beans,Coffee,Colombian,Colorado,Regular,2017-11-01,2017-11-01,50.00,70.00,50.00,120.00,52.00,68.00,17.00,54.00,119.00,27.00,3458,2017-11-01
603,467,Small Market,East,1,Beans,Coffee,Colombian,New Hampshire,Regular,2016-12-13,2016-12-13,60.00,90.00,60.00,150.00,64.00,96.00,21.00,59.00,159.00,49.00,3459,2016-12-01
715,565,Small Market,Central,1,Beans,Coffee,Decaf Irish Cream,Wisconsin,Decaf,2016-09-27,2016-09-27,100.00,140.00,90.00,240.00,99.00,132.00,32.00,101.00,229.00,55.00,3460,2016-09-01
435,460,Small Market,West,1,Leaves,Herbal Tea,Lemon,Utah,Decaf,2018-09-04,2018-09-04,50.00,90.00,60.00,140.00,64.00,96.00,21.00,61.00,159.00,48.00,3461,2018-09-01
224,1167,Major Market,Central,1,Beans,Coffee,Colombian,Illinois,Regular,2018-03-17,2018-03-17,200.00,290.00,190.00,490.00,196.00,271.00,64.00,225.00,463.00,100.00,3462,2018-03-01
475,622,Small Market,East,1,Beans,Espresso,Caffe Mocha,Connecticut,Regular,2016-12-13,2016-12-13,40.00,70.00,20.00,110.00,47.00,66.00,42.00,-7.00,112.00,66.00,3463,2016-12-01
563,516,Small Market,Central,1,Beans,Espresso,Decaf Espresso,Iowa,Decaf,2018-10-30,2018-10-30,0.00,50.00,40.00,50.00,0.00,43.00,0.00,43.00,43.00,11.00,3464,2018-10-01
360,839,Small Market,West,1,Leaves,Herbal Tea,Lemon,Washington,Decaf,2018-09-04,2018-09-04,40.00,60.00,50.00,100.00,48.00,70.00,13.00,62.00,117.00,23.00,3465,2018-09-01
330,428,Major Market,Central,1,Beans,Coffee,Colombian,Ohio,Regular,2018-03-17,2018-03-17,30.00,50.00,30.00,80.00,34.00,51.00,10.00,26.00,84.00,30.00,3466,2018-03-01
603,338,Small Market,East,1,Beans,Espresso,Caffe Mocha,New Hampshire,Regular,2016-12-13,2016-12-13,50.00,80.00,10.00,130.00,59.00,82.00,53.00,-1.00,140.00,77.00,3467,2016-12-01
573,841,Small Market,Central,1,Beans,Espresso,Decaf Espresso,Missouri,Decaf,2018-10-30,2018-10-30,30.00,60.00,50.00,90.00,32.00,48.00,8.00,39.00,79.00,19.00,3468,2018-10-01
775,817,Small Market,West,1,Leaves,Herbal Tea,Mint,Nevada,Decaf,2017-12-20,2017-12-20,130.00,200.00,150.00,330.00,154.00,222.00,49.00,207.00,373.00,67.00,3469,2017-12-01
719,598,Major Market,Central,1,Beans,Espresso,Caffe Mocha,Colorado,Regular,2018-11-23,2018-11-23,110.00,170.00,130.00,280.00,100.00,145.00,28.00,145.00,243.00,37.00,3470,2018-11-01
603,219,Small Market,East,1,Beans,Espresso,Regular Espresso,New Hampshire,Regular,2017-10-30,2017-10-30,30.00,50.00,10.00,80.00,40.00,49.00,15.00,0.00,88.00,46.00,3471,2017-10-01
262,581,Small Market,Central,1,Beans,Espresso,Decaf Espresso,Wisconsin,Decaf,2018-10-30,2018-10-30,30.00,50.00,30.00,80.00,30.00,39.00,9.00,25.00,68.00,20.00,3472,2018-10-01
801,1439,Small Market,West,1,Leaves,Herbal Tea,Mint,Utah,Decaf,2017-08-09,2017-08-09,100.00,20.00,-30.00,120.00,120.00,19.00,37.00,-57.00,138.00,56.00,3473,2017-08-01
773,1714,Major Market,Central,1,Beans,Espresso,Caffe Mocha,Illinois,Regular,2018-08-27,2018-08-27,340.00,470.00,340.00,810.00,295.00,392.00,97.00,362.00,681.00,121.00,3474,2018-08-01
337,843,Small Market,South,1,Beans,Coffee,Colombian,Louisiana,Regular,2015-12-26,2015-12-26,50.00,70.00,50.00,120.00,40.00,59.00,11.00,50.00,98.00,21.00,3475,2015-12-01
203,384,Small Market,East,1,Beans,Espresso,Decaf Espresso,Connecticut,Decaf,2016-11-29,2016-11-29,40.00,50.00,20.00,90.00,42.00,56.00,13.00,22.00,97.00,37.00,3476,2016-11-01
319,1797,Small Market,Central,1,Leaves,Tea,Darjeeling,Iowa,Regular,2017-08-09,2017-08-09,220.00,240.00,150.00,460.00,266.00,266.00,74.00,230.00,527.00,92.00,3477,2017-08-01
513,1292,Major Market,Central,1,Beans,Espresso,Caffe Mocha,Ohio,Regular,2016-12-04,2016-12-04,160.00,180.00,120.00,340.00,145.00,146.00,40.00,112.00,288.00,60.00,3478,2016-12-01
505,467,Small Market,South,1,Beans,Coffee,Colombian,New Mexico,Regular,2015-12-26,2015-12-26,80.00,120.00,70.00,200.00,64.00,96.00,21.00,61.00,159.00,48.00,3479,2015-12-01
985,864,Small Market,South,1,Beans,Coffee,Decaf Irish Cream,Louisiana,Decaf,2015-03-11,2015-03-11,70.00,120.00,100.00,190.00,63.00,91.00,17.00,87.00,153.00,26.00,3480,2015-03-01
573,253,Small Market,Central,1,Leaves,Tea,Darjeeling,Missouri,Regular,2017-08-09,2017-08-09,30.00,60.00,30.00,90.00,45.00,60.00,14.00,26.00,104.00,38.00,3481,2017-08-01
954,810,Major Market,East,1,Beans,Coffee,Colombian,Florida,Regular,2016-12-04,2016-12-04,100.00,170.00,120.00,270.00,114.00,172.00,37.00,144.00,283.00,63.00,3482,2016-12-01
580,592,Small Market,South,1,Beans,Coffee,Colombian,Oklahoma,Regular,2015-08-15,2015-08-15,50.00,60.00,40.00,110.00,41.00,53.00,13.00,39.00,93.00,23.00,3483,2015-08-01
505,1439,Small Market,South,1,Beans,Coffee,Decaf Irish Cream,New Mexico,Decaf,2018-11-19,2018-11-19,150.00,20.00,-30.00,170.00,120.00,19.00,37.00,-58.00,138.00,57.00,3484,2018-11-01
715,458,Small Market,Central,1,Leaves,Tea,Darjeeling,Wisconsin,Regular,2016-06-22,2016-06-22,30.00,40.00,10.00,70.00,36.00,54.00,11.00,28.00,89.00,32.00,3485,2016-06-01
617,18446744073709549583,Major Market,East,1,Beans,Coffee,Colombian,Massachusetts,Regular,2016-12-04,2016-12-04,40.00,590.00,560.00,630.00,52.00,612.00,17.00,777.00,658.00,46.00,3486,2016-12-01
918,865,Small Market,South,1,Beans,Coffee,Decaf Irish Cream,Oklahoma,Decaf,2018-11-19,2018-11-19,20.00,40.00,30.00,60.00,22.00,33.00,6.00,22.00,55.00,16.00,3487,2018-11-01
515,1809,Small Market,Central,1,Leaves,Tea,Earl Grey,Iowa,Regular,2016-04-10,2016-04-10,240.00,310.00,180.00,550.00,284.00,348.00,107.00,286.00,626.00,131.00,3488,2016-04-01
914,2617,Major Market,East,1,Beans,Coffee,Colombian,New York,Regular,2018-10-07,2018-10-07,340.00,520.00,370.00,860.00,364.00,546.00,127.00,508.00,902.00,166.00,3489,2018-10-01
504,458,Small Market,South,1,Beans,Espresso,Decaf Espresso,Louisiana,Decaf,2017-07-29,2017-07-29,30.00,40.00,20.00,70.00,36.00,54.00,11.00,29.00,89.00,31.00,3490,2017-07-01
314,215,Small Market,Central,1,Leaves,Tea,Earl Grey,Missouri,Regular,2017-11-21,2017-11-21,20.00,30.00,-10.00,50.00,29.00,36.00,11.00,-12.00,64.00,42.00,3491,2017-11-01
516,1286,Major Market,East,1,Beans,Espresso,Regular Espresso,New York,Regular,2017-09-09,2017-09-09,230.00,320.00,240.00,550.00,249.00,318.00,69.00,332.00,604.00,94.00,3492,2017-09-01
715,617,Small Market,Central,1,Leaves,Tea,Earl Grey,Wisconsin,Regular,2017-11-21,2017-11-21,30.00,60.00,10.00,90.00,44.00,61.00,39.00,-10.00,104.00,63.00,3493,2017-11-01
573,248,Small Market,Central,1,Leaves,Tea,Green Tea,Missouri,Regular,2017-09-05,2017-09-05,30.00,40.00,0.00,70.00,38.00,48.00,14.00,1.00,85.00,44.00,3494,2017-09-01
281,1268,Major Market,South,1,Beans,Coffee,Colombian,Texas,Regular,2018-07-03,2018-07-03,310.00,370.00,280.00,680.00,251.00,295.00,77.00,292.00,582.00,98.00,3495,2018-07-01
505,253,Small Market,South,1,Beans,Espresso,Decaf Espresso,New Mexico,Decaf,2016-06-12,2016-06-12,30.00,60.00,30.00,90.00,45.00,60.00,14.00,25.00,104.00,39.00,3496,2016-06-01
959,890,Small Market,East,1,Leaves,Tea,Darjeeling,Connecticut,Regular,2017-11-24,2017-11-24,30.00,50.00,40.00,80.00,34.00,49.00,9.00,39.00,82.00,20.00,3497,2017-11-01
903,18446744073709550898,Major Market,South,1,Beans,Espresso,Caffe Latte,Texas,Regular,2018-07-03,2018-07-03,50.00,70.00,40.00,120.00,60.00,90.00,19.00,58.00,160.00,51.00,3498,2018-07-01
775,244,Small Market,West,1,Beans,Coffee,Colombian,Nevada,Regular,2016-03-12,2016-03-12,50.00,60.00,20.00,110.00,40.00,51.00,15.00,3.00,97.00,49.00,3499,2016-03-01
580,810,Small Market,South,1,Beans,Espresso,Decaf Espresso,Oklahoma,Decaf,2017-08-06,2017-08-06,90.00,150.00,100.00,240.00,114.00,172.00,37.00,142.00,283.00,64.00,3500,2017-08-01
603,851,Small Market,East,1,Leaves,Tea,Darjeeling,New Hampshire,Regular,2018-12-10,2018-12-10,20.00,40.00,30.00,60.00,25.00,38.00,7.00,28.00,62.00,17.00,3501,2018-12-01
713,928,Major Market,South,1,Beans,Espresso,Caffe Mocha,Texas,Regular,2018-07-03,2018-07-03,100.00,150.00,120.00,250.00,123.00,179.00,34.00,199.00,322.00,45.00,3502,2018-07-01
541,469,Small Market,West,1,Beans,Coffee,Colombian,Oregon,Regular,2016-03-12,2016-03-12,70.00,100.00,50.00,170.00,57.00,80.00,18.00,27.00,146.00,62.00,3503,2016-03-01
702,1007,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Nevada,Decaf,2018-06-11,2018-06-11,50.00,60.00,30.00,110.00,41.00,49.00,12.00,22.00,89.00,31.00,3504,2018-06-01
203,811,Small Market,East,1,Leaves,Tea,Green Tea,Connecticut,Regular,2018-12-10,2018-12-10,20.00,30.00,20.00,50.00,19.00,28.00,5.00,17.00,47.00,15.00,3505,2018-12-01
714,2378,Major Market,West,1,Beans,Coffee,Amaretto,California,Regular,2018-07-03,2018-07-03,150.00,-20.00,-70.00,130.00,122.00,-13.00,39.00,-110.00,116.00,61.00,3506,2018-07-01
801,380,Small Market,West,1,Beans,Coffee,Colombian,Utah,Regular,2016-03-12,2016-03-12,60.00,80.00,50.00,140.00,48.00,65.00,15.00,33.00,120.00,43.00,3507,2016-03-01
503,428,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Oregon,Decaf,2017-10-07,2017-10-07,40.00,60.00,40.00,100.00,34.00,51.00,10.00,26.00,84.00,30.00,3508,2017-10-01
603,516,Small Market,East,1,Leaves,Tea,Green Tea,New Hampshire,Regular,2018-12-10,2018-12-10,0.00,40.00,30.00,40.00,0.00,43.00,0.00,43.00,43.00,11.00,3509,2018-12-01
562,2580,Major Market,West,1,Beans,Coffee,Colombian,California,Regular,2018-06-29,2018-06-29,390.00,590.00,450.00,980.00,316.00,474.00,110.00,465.00,842.00,161.00,3510,2018-06-01
425,445,Small Market,West,1,Beans,Coffee,Colombian,Washington,Regular,2017-07-18,2017-07-18,80.00,120.00,80.00,200.00,68.00,99.00,21.00,83.00,178.00,43.00,3511,2017-07-01
801,606,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Utah,Decaf,2015-09-08,2015-09-08,90.00,110.00,60.00,200.00,72.00,88.00,27.00,37.00,159.00,57.00,3512,2015-09-01
702,1714,Small Market,West,1,Leaves,Tea,Darjeeling,Nevada,Regular,2017-06-24,2017-06-24,190.00,270.00,190.00,460.00,295.00,392.00,97.00,362.00,681.00,121.00,3513,2017-06-01
310,1775,Major Market,West,1,Beans,Espresso,Caffe Latte,California,Regular,2018-08-07,2018-08-07,230.00,240.00,160.00,470.00,249.00,249.00,69.00,232.00,531.00,93.00,3514,2018-08-01
775,473,Small Market,West,1,Beans,Espresso,Caffe Latte,Nevada,Regular,2017-06-13,2017-06-13,0.00,40.00,30.00,40.00,0.00,43.00,0.00,47.00,46.00,11.00,3515,2017-06-01
360,705,Small Market,West,1,Beans,Coffee,Decaf Irish Cream,Washington,Decaf,2015-09-08,2015-09-08,160.00,230.00,100.00,390.00,133.00,184.00,120.00,47.00,314.00,140.00,3516,2015-09-01
541,484,Small Market,West,1,Leaves,Tea,Darjeeling,Oregon,Regular,2016-09-17,2016-09-17,10.00,10.00,10.00,20.00,16.00,25.00,4.00,12.00,41.00,15.00,3517,2016-09-01
951,910,Major Market,West,1,Beans,Espresso,Caffe Mocha,California,Regular,2018-08-07,2018-08-07,110.00,160.00,30.00,270.00,121.00,169.00,110.00,39.00,309.00,143.00,3518,2018-08-01
971,409,Small Market,West,1,Beans,Espresso,Caffe Latte,Oregon,Regular,2018-07-03,2018-07-03,40.00,50.00,10.00,90.00,45.00,57.00,17.00,9.00,109.00,51.00,3519,2018-07-01
775,806,Small Market,West,1,Beans,Espresso,Decaf Espresso,Nevada,Decaf,2015-09-08,2015-09-08,20.00,30.00,20.00,50.00,23.00,35.00,6.00,23.00,57.00,17.00,3520,2015-09-01
435,332,Small Market,West,1,Leaves,Tea,Darjeeling,Utah,Regular,2017-05-19,2017-05-19,40.00,60.00,10.00,100.00,63.00,88.00,57.00,3.00,150.00,80.00,3521,2017-05-01
303,1280,Major Market,Central,1,Leaves,Herbal Tea,Chamomile,Colorado,Decaf,2016-03-19,2016-03-19,130.00,140.00,90.00,270.00,155.00,155.00,43.00,129.00,330.00,68.00,3522,2016-03-01
435,837,Small Market,West,1,Beans,Espresso,Caffe Latte,Utah,Regular,2018-07-03,2018-07-03,30.00,40.00,30.00,70.00,32.00,47.00,8.00,40.00,84.00,20.00,3523,2018-07-01
541,1292,Small Market,West,1,Beans,Espresso,Decaf Espresso,Oregon,Decaf,2015-03-16,2015-03-16,130.00,140.00,90.00,270.00,145.00,146.00,40.00,112.00,288.00,60.00,3524,2015-03-01
425,366,Small Market,West,1,Leaves,Tea,Darjeeling,Washington,Regular,2017-05-28,2017-05-28,30.00,50.00,30.00,80.00,47.00,79.00,14.00,58.00,125.00,34.00,3525,2017-05-01
312,928,Major Market,Central,1,Leaves,Herbal Tea,Chamomile,Illinois,Decaf,2017-06-07,2017-06-07,100.00,160.00,140.00,260.00,123.00,179.00,34.00,197.00,322.00,46.00,3526,2017-06-01
360,577,Small Market,West,1,Beans,Espresso,Caffe Latte,Washington,Regular,2015-12-08,2015-12-08,30.00,40.00,30.00,70.00,33.00,43.00,10.00,31.00,81.00,22.00,3527,2015-12-01
435,890,Small Market,West,1,Beans,Espresso,Decaf Espresso,Utah,Decaf,2016-03-01,2016-03-01,30.00,40.00,30.00,70.00,34.00,49.00,9.00,39.00,82.00,20.00,3528,2016-03-01
702,1797,Small Market,West,1,Leaves,Tea,Earl Grey,Nevada,Regular,2015-04-18,2015-04-18,170.00,190.00,130.00,360.00,266.00,266.00,74.00,230.00,527.00,92.00,3529,2015-04-01
513,482,Major Market,Central,1,Leaves,Herbal Tea,Chamomile,Ohio,Decaf,2017-06-07,2017-06-07,10.00,30.00,30.00,40.00,20.00,30.00,5.00,21.00,53.00,16.00,3530,2017-06-01
702,848,Small Market,West,1,Beans,Espresso,Caffe Mocha,Nevada,Regular,2015-12-08,2015-12-08,10.00,30.00,20.00,40.00,19.00,29.00,5.00,18.00,51.00,17.00,3531,2015-12-01
425,1073,Small Market,West,1,Beans,Espresso,Decaf Espresso,Washington,Decaf,2016-07-09,2016-07-09,90.00,120.00,90.00,210.00,103.00,123.00,31.00,98.00,224.00,48.00,3532,2016-07-01
970,509,Major Market,Central,1,Leaves,Herbal Tea,Lemon,Colorado,Decaf,2017-07-25,2017-07-25,40.00,70.00,20.00,110.00,52.00,74.00,47.00,-3.00,134.00,76.00,3533,2017-07-01
503,410,Small Market,West,1,Beans,Espresso,Caffe Mocha,Oregon,Regular,2015-12-08,2015-12-08,50.00,70.00,40.00,120.00,53.00,72.00,17.00,42.00,133.00,44.00,3534,2015-12-01
319,851,Small Market,Central,1,Beans,Coffee,Amaretto,Iowa,Regular,2017-02-20,2017-02-20,20.00,40.00,30.00,60.00,25.00,38.00,7.00,26.00,62.00,18.00,3535,2017-02-01
312,548,Major Market,Central,1,Leaves,Herbal Tea,Lemon,Illinois,Decaf,2017-07-25,2017-07-25,40.00,70.00,50.00,110.00,58.00,74.00,19.00,64.00,141.00,31.00,3536,2017-07-01
801,572,Small Market,West,1,Beans,Espresso,Caffe Mocha,Utah,Regular,2015-12-08,2015-12-08,60.00,90.00,60.00,150.00,69.00,90.00,22.00,83.00,169.00,34.00,3537,2015-12-01
414,397,Small Market,Central,1,Beans,Coffee,Amaretto,Wisconsin,Regular,2018-09-16,2018-09-16,60.00,80.00,30.00,140.00,63.00,77.00,23.00,29.00,139.00,52.00,3538,2018-09-01
614,862,Major Market,Central,1,Leaves,Herbal Tea,Lemon,Ohio,Decaf,2017-07-25,2017-07-25,20.00,40.00,40.00,60.00,29.00,43.00,8.00,34.00,77.00,20.00,3539,2017-07-01
541,810,Small Market,West,1,Leaves,Tea,Earl Grey,Oregon,Regular,2015-04-18,2015-04-18,70.00,120.00,80.00,190.00,114.00,172.00,37.00,144.00,283.00,63.00,3540,2015-04-01
360,391,Small Market,West,1,Beans,Espresso,Caffe Mocha,Washington,Regular,2015-12-08,2015-12-08,60.00,80.00,30.00,140.00,67.00,82.00,25.00,34.00,159.00,59.00,3541,2015-12-01
319,1007,Small Market,Central,1,Beans,Coffee,Colombian,Iowa,Regular,2018-09-16,2018-09-16,40.00,50.00,20.00,90.00,41.00,49.00,12.00,21.00,89.00,32.00,3542,2018-09-01
720,410,Major Market,Central,1,Leaves,Herbal Tea,Mint,Colorado,Decaf,2018-10-01,2018-10-01,40.00,70.00,40.00,110.00,53.00,72.00,17.00,40.00,133.00,45.00,3543,2018-10-01
435,253,Small Market,West,1,Leaves,Tea,Earl Grey,Utah,Regular,2015-04-18,2015-04-18,20.00,50.00,30.00,70.00,45.00,60.00,14.00,26.00,104.00,38.00,3544,2015-04-01
319,1686,Small Market,Central,1,Leaves,Herbal Tea,Chamomile,Iowa,Decaf,2015-12-08,2015-12-08,210.00,300.00,210.00,510.00,253.00,336.00,83.00,326.00,628.00,116.00,3545,2015-12-01
660,606,Small Market,Central,1,Beans,Coffee,Colombian,Missouri,Regular,2018-09-16,2018-09-16,70.00,90.00,40.00,160.00,72.00,88.00,27.00,37.00,159.00,57.00,3546,2018-09-01
773,981,Major Market,Central,1,Leaves,Herbal Tea,Mint,Illinois,Decaf,2016-12-10,2016-12-10,80.00,130.00,110.00,210.00,100.00,145.00,28.00,157.00,261.00,39.00,3547,2016-12-01
206,458,Small Market,West,1,Leaves,Tea,Earl Grey,Washington,Regular,2015-04-18,2015-04-18,20.00,40.00,30.00,60.00,36.00,54.00,11.00,28.00,89.00,32.00,3548,2015-04-01
314,325,Small Market,Central,1,Leaves,Herbal Tea,Chamomile,Missouri,Decaf,2015-12-08,2015-12-08,30.00,60.00,10.00,90.00,44.00,62.00,40.00,-10.00,113.00,69.00,3549,2015-12-01
920,705,Small Market,Central,1,Beans,Coffee,Colombian,Wisconsin,Regular,2018-09-16,2018-09-16,140.00,190.00,60.00,330.00,133.00,184.00,120.00,48.00,314.00,139.00,3550,2018-09-01
727,577,Major Market,East,1,Leaves,Herbal Tea,Chamomile,Florida,Decaf,2016-12-10,2016-12-10,20.00,30.00,20.00,50.00,33.00,43.00,10.00,31.00,81.00,22.00,3551,2016-12-01
775,5807,Small Market,West,1,Leaves,Tea,Green Tea,Nevada,Regular,2017-06-17,2017-06-17,180.00,-180.00,-260.00,0.00,284.00,-284.00,107.00,-558.00,21.00,131.00,3552,2017-06-01
262,349,Small Market,Central,1,Leaves,Herbal Tea,Chamomile,Wisconsin,Decaf,2015-12-08,2015-12-08,40.00,90.00,70.00,130.00,57.00,94.00,17.00,79.00,161.00,41.00,3553,2015-12-01
563,806,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Iowa,Regular,2018-09-16,2018-09-16,20.00,40.00,30.00,60.00,23.00,35.00,6.00,25.00,57.00,16.00,3554,2018-09-01
305,391,Major Market,East,1,Leaves,Herbal Tea,Lemon,Florida,Decaf,2016-12-10,2016-12-10,50.00,60.00,20.00,110.00,67.00,82.00,25.00,36.00,159.00,58.00,3555,2016-12-01
503,678,Small Market,West,1,Leaves,Tea,Green Tea,Oregon,Regular,2015-05-09,2015-05-09,70.00,110.00,70.00,180.00,116.00,161.00,35.00,141.00,275.00,55.00,3556,2015-05-01
515,801,Small Market,Central,1,Leaves,Herbal Tea,Lemon,Iowa,Decaf,2017-04-08,2017-04-08,100.00,160.00,120.00,260.00,122.00,176.00,39.00,171.00,318.00,61.00,3557,2017-04-01
636,890,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Missouri,Regular,2018-11-05,2018-11-05,30.00,60.00,40.00,90.00,34.00,49.00,9.00,40.00,82.00,19.00,3558,2018-11-01
774,409,Major Market,East,1,Leaves,Herbal Tea,Lemon,Massachusetts,Decaf,2016-12-10,2016-12-10,30.00,40.00,10.00,70.00,45.00,57.00,17.00,9.00,109.00,51.00,3559,2016-12-01
435,215,Small Market,West,1,Leaves,Tea,Green Tea,Utah,Regular,2015-05-09,2015-05-09,10.00,30.00,10.00,40.00,29.00,36.00,11.00,-12.00,64.00,42.00,3560,2015-05-01
573,1574,Small Market,Central,1,Leaves,Herbal Tea,Lemon,Missouri,Decaf,2017-04-08,2017-04-08,80.00,20.00,-10.00,100.00,104.00,11.00,32.00,-65.00,123.00,55.00,3561,2017-04-01
715,1073,Small Market,Central,1,Beans,Espresso,Caffe Mocha,Wisconsin,Regular,2016-02-20,2016-02-20,110.00,150.00,100.00,260.00,103.00,123.00,31.00,97.00,224.00,49.00,3562,2016-02-01
845,1518,Major Market,East,1,Leaves,Herbal Tea,Lemon,New York,Decaf,2018-09-03,2018-09-03,220.00,200.00,90.00,420.00,302.00,239.00,114.00,137.00,577.00,147.00,3563,2018-09-01
253,617,Small Market,West,1,Leaves,Tea,Green Tea,Washington,Regular,2015-05-09,2015-05-09,20.00,50.00,10.00,70.00,44.00,61.00,39.00,-11.00,104.00,64.00,3564,2015-05-01
414,857,Small Market,Central,1,Leaves,Herbal Tea,Lemon,Wisconsin,Decaf,2018-11-06,2018-11-06,40.00,70.00,60.00,110.00,51.00,75.00,14.00,74.00,134.00,25.00,3565,2018-11-01
603,322,Small Market,East,1,Beans,Coffee,Amaretto,New Hampshire,Regular,2017-11-25,2017-11-25,50.00,90.00,70.00,140.00,61.00,90.00,19.00,66.00,150.00,39.00,3566,2017-11-01
754,1063,Major Market,East,1,Leaves,Herbal Tea,Mint,Florida,Decaf,2018-09-24,2018-09-24,60.00,80.00,50.00,140.00,83.00,99.00,25.00,79.00,194.00,46.00,3567,2018-09-01
720,981,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Colorado,Decaf,2015-05-09,2015-05-09,100.00,150.00,120.00,250.00,100.00,145.00,28.00,157.00,261.00,39.00,3568,2015-05-01
203,599,Small Market,East,1,Leaves,Herbal Tea,Lemon,Connecticut,Decaf,2018-11-06,2018-11-06,50.00,60.00,20.00,110.00,67.00,83.00,25.00,36.00,160.00,59.00,3569,2018-11-01
203,1139,Small Market,East,1,Beans,Coffee,Colombian,Connecticut,Regular,2018-12-03,2018-12-03,80.00,130.00,90.00,210.00,90.00,135.00,29.00,104.00,223.00,56.00,3570,2018-12-01
845,3948,Major Market,East,1,Leaves,Herbal Tea,Mint,New York,Decaf,2018-12-19,2018-12-19,190.00,-110.00,-180.00,80.00,251.00,-139.00,77.00,-353.00,119.00,99.00,3571,2018-12-01
847,801,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Illinois,Decaf,2017-09-18,2017-09-18,120.00,190.00,140.00,310.00,122.00,176.00,39.00,171.00,318.00,61.00,3572,2017-09-01
603,244,Small Market,East,1,Leaves,Herbal Tea,Lemon,New Hampshire,Decaf,2016-12-05,2016-12-05,30.00,40.00,10.00,70.00,40.00,51.00,15.00,3.00,97.00,49.00,3573,2016-12-01
603,460,Small Market,East,1,Beans,Coffee,Colombian,New Hampshire,Regular,2016-09-10,2016-09-10,60.00,90.00,60.00,150.00,64.00,96.00,21.00,61.00,159.00,48.00,3574,2016-09-01
682,410,Major Market,South,1,Leaves,Herbal Tea,Chamomile,Texas,Decaf,2018-11-24,2018-11-24,50.00,70.00,40.00,120.00,53.00,72.00,17.00,40.00,133.00,45.00,3575,2018-11-01
614,509,Major Market,Central,1,Beans,Coffee,Decaf Irish Cream,Ohio,Decaf,2017-09-18,2017-09-18,50.00,80.00,20.00,130.00,52.00,74.00,47.00,-4.00,134.00,77.00,3576,2017-09-01
203,1059,Small Market,East,1,Leaves,Herbal Tea,Mint,Connecticut,Decaf,2016-07-09,2016-07-09,40.00,60.00,40.00,100.00,62.00,74.00,19.00,49.00,145.00,41.00,3577,2016-07-01
475,617,Small Market,East,1,Beans,Espresso,Caffe Mocha,Connecticut,Regular,2016-09-10,2016-09-10,40.00,60.00,10.00,100.00,44.00,61.00,39.00,-11.00,104.00,64.00,3578,2016-09-01
469,424,Major Market,South,1,Leaves,Herbal Tea,Lemon,Texas,Decaf,2018-11-24,2018-11-24,40.00,60.00,30.00,100.00,43.00,64.00,13.00,42.00,114.00,36.00,3579,2018-11-01
970,656,Major Market,Central,1,Beans,Espresso,Decaf Espresso,Colorado,Decaf,2017-09-18,2017-09-18,60.00,110.00,60.00,170.00,60.00,90.00,19.00,58.00,160.00,51.00,3580,2017-09-01
337,572,Small Market,South,1,Leaves,Herbal Tea,Chamomile,Louisiana,Decaf,2016-07-09,2016-07-09,60.00,90.00,60.00,150.00,69.00,90.00,22.00,82.00,169.00,35.00,3581,2016-07-01
603,332,Small Market,East,1,Beans,Espresso,Caffe Mocha,New Hampshire,Regular,2016-09-10,2016-09-10,60.00,80.00,10.00,140.00,63.00,88.00,57.00,1.00,150.00,81.00,3582,2016-09-01
562,981,Major Market,West,1,Leaves,Herbal Tea,Chamomile,California,Decaf,2015-12-13,2015-12-13,80.00,130.00,110.00,210.00,100.00,145.00,28.00,156.00,261.00,40.00,3583,2015-12-01
