order_month,product_line,product_type,product,market,state,market_size,type,sales,cogs,total_expenses,profit,marketing,budget_sales,budget_cogs,budget_profit
2017-11-01,Leaves,Herbal Tea,Mint,West,California,Major Market,Decaf,295.00,127.00,62.00,139.00,41.00,250.00,100.00,100.00
2017-11-01,Leaves,Tea,Darjeeling,Central,Colorado,Major Market,Regular,246.00,106.00,102.00,39.00,39.00,200.00,80.00,40.00
2015-09-01,Beans,Espresso,Decaf Espresso,East,Florida,Major Market,Decaf,225.00,97.00,55.00,98.00,32.00,220.00,90.00,80.00
2017-02-01,Leaves,Tea,Darjeeling,Central,Illinois,Major Market,Regular,228.00,94.00,34.00,137.00,26.00,200.00,80.00,90.00
2018-10-01,Beans,Espresso,Caffe Mocha,East,Florida,Major Market,Regular,314.00,133.00,139.00,48.00,120.00,310.00,120.00,60.00
2015-09-01,Beans,Coffee,Decaf Irish Cream,South,Texas,Major Market,Decaf,197.00,87.00,38.00,98.00,28.00,240.00,100.00,110.00
2018-10-01,Beans,Espresso,Caffe Mocha,East,Massachusetts,Major Market,Regular,104.00,37.00,58.00,8.00,33.00,100.00,30.00,20.00
2018-10-01,Beans,Espresso,Caffe Mocha,East,New York,Major Market,Regular,77.00,173.00,176.00,-392.00,156.00,70.00,160.00,-260.00
2018-07-01,Beans,Coffee,Decaf Irish Cream,West,California,Major Market,Decaf,200.00,238.00,113.00,-217.00,78.00,250.00,290.00,-150.00
2018-10-01,Beans,Espresso,Regular Espresso,East,Massachusetts,Major Market,Regular,288.00,145.00,60.00,113.00,40.00,280.00,130.00,100.00
2018-03-01,Beans,Espresso,Regular Espresso,East,New York,Major Market,Regular,538.00,266.00,91.00,247.00,74.00,530.00,250.00,190.00
2018-12-01,Leaves,Herbal Tea,Chamomile,West,Washington,Small Market,Decaf,223.00,90.00,56.00,104.00,29.00,190.00,70.00,80.00
2015-12-01,Beans,Coffee,Amaretto,Central,Colorado,Major Market,Regular,254.00,104.00,38.00,153.00,29.00,260.00,110.00,120.00
2018-12-01,Leaves,Tea,Green Tea,Central,Colorado,Major Market,Regular,93.00,41.00,24.00,37.00,13.00,80.00,30.00,30.00
2015-08-01,Beans,Coffee,Colombian,South,Texas,Major Market,Regular,672.00,311.00,109.00,345.00,96.00,840.00,390.00,340.00
2018-08-01,Leaves,Herbal Tea,Lemon,West,Nevada,Small Market,Decaf,562.00,238.00,113.00,287.00,78.00,490.00,200.00,200.00
2018-12-01,Beans,Coffee,Amaretto,Central,Ohio,Major Market,Regular,109.00,47.00,40.00,28.00,15.00,110.00,40.00,40.00
2015-08-01,Beans,Espresso,Caffe Latte,South,Texas,Major Market,Regular,130.00,52.00,46.00,41.00,17.00,110.00,40.00,40.00
2018-12-01,Leaves,Tea,Darjeeling,East,Florida,Major Market,Regular,109.00,45.00,22.00,57.00,12.00,110.00,40.00,50.00
2017-09-01,Leaves,Tea,Darjeeling,East,Massachusetts,Major Market,Regular,56.00,23.00,17.00,22.00,6.00,60.00,20.00,30.00
2015-05-01,Beans,Coffee,Colombian,Central,Illinois,Major Market,Regular,562.00,238.00,113.00,287.00,78.00,590.00,250.00,230.00
2015-11-01,Beans,Espresso,Caffe Mocha,South,Texas,Major Market,Regular,298.00,123.00,42.00,184.00,34.00,250.00,100.00,120.00
2017-09-01,Leaves,Tea,Darjeeling,East,New York,Major Market,Regular,309.00,127.00,44.00,190.00,35.00,330.00,130.00,160.00
2018-08-01,Leaves,Herbal Tea,Lemon,West,Washington,Small Market,Decaf,98.00,40.00,20.00,51.00,11.00,80.00,30.00,50.00
2018-08-01,Leaves,Herbal Tea,Mint,West,Nevada,Small Market,Decaf,373.00,154.00,67.00,207.00,49.00,330.00,130.00,150.00
2015-11-01,Beans,Espresso,Caffe Mocha,Central,Colorado,Major Market,Regular,228.00,94.00,35.00,135.00,26.00,270.00,100.00,140.00
2018-07-01,Beans,Coffee,Colombian,West,California,Major Market,Regular,902.00,364.00,166.00,508.00,127.00,1130.00,450.00,520.00
2018-04-01,Leaves,Tea,Green Tea,East,Florida,Major Market,Regular,143.00,59.00,25.00,80.00,16.00,150.00,60.00,70.00
2018-08-01,Leaves,Herbal Tea,Mint,West,Utah,Small Market,Decaf,167.00,120.00,57.00,-17.00,37.00,140.00,100.00,-10.00
2015-11-01,Beans,Espresso,Caffe Mocha,Central,Illinois,Major Market,Regular,672.00,291.00,119.00,357.00,96.00,800.00,330.00,340.00
2018-07-01,Beans,Espresso,Caffe Latte,West,California,Major Market,Regular,527.00,266.00,92.00,230.00,74.00,510.00,250.00,170.00
2018-08-01,Leaves,Tea,Darjeeling,Central,Iowa,Small Market,Regular,527.00,266.00,92.00,230.00,74.00,460.00,220.00,150.00
2018-07-01,Beans,Espresso,Caffe Mocha,West,California,Major Market,Regular,408.00,173.00,176.00,69.00,156.00,390.00,160.00,60.00
2017-08-01,Leaves,Tea,Darjeeling,Central,Missouri,Small Market,Regular,206.00,89.00,77.00,49.00,28.00,180.00,60.00,60.00
2015-11-01,Leaves,Herbal Tea,Chamomile,Central,Colorado,Major Market,Decaf,288.00,145.00,60.00,113.00,40.00,250.00,120.00,80.00
2017-08-01,Leaves,Tea,Darjeeling,Central,Wisconsin,Small Market,Regular,89.00,36.00,31.00,29.00,11.00,70.00,30.00,10.00
2017-08-01,Leaves,Tea,Earl Grey,Central,Iowa,Small Market,Regular,597.00,270.00,126.00,272.00,102.00,520.00,230.00,170.00
2017-08-01,Leaves,Tea,Earl Grey,Central,Missouri,Small Market,Regular,88.00,40.00,45.00,1.00,15.00,70.00,30.00,0.00
2017-08-01,Leaves,Tea,Earl Grey,Central,Wisconsin,Small Market,Regular,112.00,47.00,67.00,-8.00,42.00,90.00,40.00,0.00
2016-05-01,Leaves,Herbal Tea,Lemon,Central,Illinois,Major Market,Decaf,119.00,52.00,27.00,54.00,17.00,100.00,40.00,40.00
2017-08-01,Leaves,Tea,Green Tea,Central,Missouri,Small Market,Regular,81.00,36.00,43.00,0.00,13.00,70.00,30.00,0.00
2018-05-01,Leaves,Herbal Tea,Lemon,Central,Ohio,Major Market,Decaf,55.00,22.00,16.00,22.00,6.00,40.00,10.00,30.00
2016-08-01,Leaves,Tea,Darjeeling,East,Connecticut,Small Market,Regular,86.00,35.00,19.00,44.00,9.00,90.00,30.00,50.00
2016-10-01,Leaves,Herbal Tea,Mint,Central,Colorado,Major Market,Decaf,107.00,46.00,39.00,28.00,15.00,90.00,30.00,30.00
2015-04-01,Leaves,Herbal Tea,Mint,Central,Illinois,Major Market,Decaf,320.00,132.00,45.00,197.00,36.00,280.00,110.00,140.00
2015-04-01,Beans,Coffee,Colombian,West,Oregon,Small Market,Regular,266.00,107.00,118.00,42.00,34.00,350.00,130.00,130.00
2017-08-01,Leaves,Tea,Green Tea,East,Connecticut,Small Market,Regular,51.00,20.00,15.00,21.00,5.00,50.00,20.00,20.00
2015-04-01,Leaves,Herbal Tea,Chamomile,East,Florida,Major Market,Decaf,68.00,30.00,20.00,25.00,9.00,50.00,20.00,20.00
2015-08-01,Beans,Coffee,Colombian,West,Utah,Small Market,Regular,97.00,42.00,38.00,21.00,13.00,120.00,50.00,40.00
2015-04-01,Leaves,Herbal Tea,Lemon,East,Florida,Major Market,Decaf,139.00,63.00,53.00,28.00,23.00,100.00,40.00,30.00
2015-08-01,Beans,Coffee,Colombian,West,Washington,Small Market,Regular,209.00,86.00,46.00,105.00,27.00,260.00,100.00,120.00
2015-04-01,Leaves,Herbal Tea,Lemon,East,Massachusetts,Major Market,Decaf,108.00,49.00,47.00,12.00,18.00,80.00,30.00,20.00
2015-08-01,Beans,Espresso,Caffe Latte,West,Nevada,Small Market,Regular,43.00,0.00,10.00,44.00,0.00,40.00,0.00,30.00
2015-11-01,Beans,Espresso,Decaf Espresso,Central,Iowa,Small Market,Decaf,43.00,0.00,11.00,43.00,0.00,50.00,0.00,40.00
2015-11-01,Beans,Espresso,Decaf Espresso,Central,Missouri,Small Market,Decaf,95.00,39.00,20.00,48.00,10.00,110.00,40.00,50.00
2015-07-01,Leaves,Tea,Darjeeling,West,Utah,Small Market,Regular,256.00,104.00,146.00,-9.00,94.00,140.00,40.00,30.00
2015-11-01,Beans,Espresso,Decaf Espresso,Central,Wisconsin,Small Market,Decaf,169.00,72.00,46.00,66.00,23.00,190.00,70.00,90.00
2015-07-01,Leaves,Tea,Darjeeling,West,Washington,Small Market,Regular,103.00,39.00,33.00,40.00,12.00,70.00,20.00,30.00
2015-11-01,Beans,Espresso,Decaf Espresso,East,Connecticut,Small Market,Decaf,99.00,43.00,38.00,22.00,14.00,90.00,40.00,20.00
2015-07-01,Leaves,Tea,Earl Grey,West,Nevada,Small Market,Regular,527.00,266.00,91.00,232.00,74.00,360.00,170.00,130.00
2016-07-01,Beans,Espresso,Caffe Mocha,West,Nevada,Small Market,Regular,62.00,25.00,18.00,26.00,7.00,60.00,20.00,30.00
2016-07-01,Beans,Espresso,Caffe Mocha,West,Oregon,Small Market,Regular,107.00,46.00,40.00,26.00,15.00,100.00,40.00,30.00
2015-07-01,Leaves,Tea,Earl Grey,West,Oregon,Small Market,Regular,283.00,114.00,63.00,144.00,37.00,190.00,70.00,80.00
2015-10-01,Beans,Coffee,Decaf Irish Cream,South,New Mexico,Small Market,Decaf,167.00,120.00,56.00,-15.00,37.00,210.00,150.00,10.00
2016-07-01,Beans,Espresso,Caffe Mocha,West,Utah,Small Market,Regular,174.00,77.00,34.00,86.00,25.00,160.00,70.00,60.00
2017-09-01,Leaves,Herbal Tea,Lemon,South,Texas,Major Market,Decaf,84.00,34.00,30.00,26.00,10.00,80.00,30.00,30.00
2018-09-01,Leaves,Tea,Earl Grey,West,Utah,Small Market,Regular,102.00,44.00,39.00,23.00,14.00,70.00,20.00,30.00
2015-10-01,Beans,Coffee,Decaf Irish Cream,South,Oklahoma,Small Market,Decaf,56.00,23.00,17.00,22.00,6.00,70.00,20.00,40.00
2016-07-01,Beans,Espresso,Caffe Mocha,West,Washington,Small Market,Regular,139.00,63.00,53.00,28.00,23.00,130.00,60.00,20.00
2017-09-01,Leaves,Herbal Tea,Chamomile,West,California,Major Market,Decaf,320.00,132.00,45.00,197.00,36.00,280.00,110.00,140.00
2015-05-01,Beans,Espresso,Decaf Espresso,South,Louisiana,Small Market,Decaf,89.00,36.00,31.00,29.00,11.00,70.00,30.00,20.00
2016-07-01,Leaves,Herbal Tea,Chamomile,Central,Iowa,Small Market,Decaf,681.00,295.00,121.00,362.00,97.00,600.00,250.00,250.00
2017-09-01,Leaves,Herbal Tea,Lemon,West,California,Major Market,Decaf,672.00,311.00,110.00,344.00,96.00,590.00,260.00,240.00
2015-05-01,Beans,Espresso,Decaf Espresso,South,New Mexico,Small Market,Decaf,102.00,44.00,38.00,25.00,14.00,80.00,30.00,20.00
2017-09-01,Leaves,Herbal Tea,Mint,West,California,Major Market,Decaf,260.00,110.00,59.00,116.00,36.00,210.00,80.00,90.00
2017-05-01,Leaves,Tea,Earl Grey,West,Washington,Small Market,Regular,89.00,36.00,32.00,28.00,11.00,60.00,20.00,30.00
2016-04-01,Leaves,Tea,Darjeeling,Central,Colorado,Major Market,Regular,108.00,49.00,47.00,12.00,18.00,90.00,40.00,10.00
2015-07-01,Beans,Coffee,Decaf Irish Cream,West,Nevada,Small Market,Decaf,74.00,34.00,30.00,12.00,10.00,90.00,40.00,30.00
2016-04-01,Leaves,Tea,Darjeeling,Central,Illinois,Major Market,Regular,243.00,100.00,37.00,145.00,28.00,210.00,80.00,100.00
2018-09-01,Leaves,Herbal Tea,Lemon,Central,Iowa,Small Market,Decaf,691.00,276.00,128.00,377.00,88.00,570.00,220.00,280.00
2016-06-01,Leaves,Tea,Green Tea,West,Oregon,Small Market,Regular,333.00,141.00,61.00,178.00,43.00,220.00,90.00,90.00
2016-12-01,Beans,Coffee,Decaf Irish Cream,West,Oregon,Small Market,Decaf,192.00,75.00,66.00,62.00,23.00,220.00,80.00,90.00
2016-06-01,Leaves,Tea,Green Tea,West,Utah,Small Market,Regular,88.00,40.00,45.00,1.00,15.00,60.00,20.00,20.00
2016-02-01,Beans,Coffee,Decaf Irish Cream,West,Utah,Small Market,Decaf,167.00,76.00,58.00,43.00,28.00,210.00,90.00,70.00
2017-08-01,Leaves,Herbal Tea,Lemon,Central,Missouri,Small Market,Decaf,138.00,120.00,56.00,-57.00,37.00,120.00,100.00,-20.00
2016-12-01,Leaves,Tea,Green Tea,West,Washington,Small Market,Regular,112.00,47.00,66.00,-7.00,42.00,70.00,30.00,0.00
2017-08-01,Leaves,Herbal Tea,Lemon,Central,Wisconsin,Small Market,Decaf,153.00,63.00,26.00,87.00,17.00,130.00,50.00,70.00
2016-12-01,Beans,Coffee,Decaf Irish Cream,Central,Colorado,Major Market,Decaf,320.00,132.00,44.00,199.00,36.00,330.00,130.00,160.00
2017-08-01,Leaves,Herbal Tea,Lemon,East,Connecticut,Small Market,Decaf,159.00,72.00,56.00,39.00,27.00,120.00,50.00,30.00
2017-07-01,Beans,Coffee,Decaf Irish Cream,Central,Illinois,Major Market,Decaf,373.00,154.00,67.00,207.00,49.00,390.00,160.00,170.00
2017-09-01,Leaves,Herbal Tea,Lemon,East,New Hampshire,Small Market,Decaf,85.00,38.00,44.00,1.00,14.00,60.00,20.00,10.00
2015-01-01,Beans,Coffee,Decaf Irish Cream,Central,Ohio,Major Market,Decaf,88.00,37.00,59.00,-15.00,33.00,90.00,30.00,10.00
2017-09-01,Leaves,Herbal Tea,Mint,East,Connecticut,Small Market,Decaf,269.00,119.00,76.00,89.00,36.00,180.00,80.00,60.00
2015-04-01,Beans,Espresso,Decaf Espresso,West,Utah,Small Market,Decaf,86.00,35.00,20.00,43.00,9.00,80.00,30.00,40.00
2015-07-01,Beans,Espresso,Decaf Espresso,Central,Colorado,Major Market,Decaf,130.00,52.00,46.00,41.00,17.00,150.00,60.00,50.00
2017-09-01,Leaves,Herbal Tea,Chamomile,South,Louisiana,Small Market,Decaf,420.00,178.00,80.00,210.00,58.00,380.00,160.00,150.00
2015-04-01,Beans,Espresso,Decaf Espresso,West,Washington,Small Market,Decaf,187.00,86.00,44.00,77.00,26.00,180.00,80.00,70.00
2016-09-01,Leaves,Tea,Darjeeling,East,Massachusetts,Major Market,Regular,55.00,22.00,16.00,22.00,6.00,50.00,20.00,20.00
2015-07-01,Beans,Espresso,Decaf Espresso,Central,Illinois,Major Market,Decaf,527.00,266.00,92.00,230.00,74.00,620.00,300.00,220.00
2015-04-01,Beans,Coffee,Amaretto,Central,Iowa,Small Market,Regular,60.00,25.00,18.00,23.00,7.00,60.00,20.00,30.00
2016-11-01,Beans,Espresso,Decaf Espresso,Central,Ohio,Major Market,Decaf,108.00,49.00,48.00,11.00,18.00,120.00,50.00,20.00
2018-04-01,Leaves,Herbal Tea,Chamomile,South,Oklahoma,Small Market,Decaf,139.00,63.00,53.00,28.00,23.00,130.00,60.00,20.00
2015-04-01,Beans,Coffee,Amaretto,Central,Wisconsin,Small Market,Regular,132.00,59.00,52.00,25.00,22.00,130.00,60.00,20.00
2016-11-01,Beans,Coffee,Decaf Irish Cream,East,Florida,Major Market,Decaf,275.00,116.00,55.00,141.00,35.00,260.00,110.00,100.00
2017-12-01,Leaves,Herbal Tea,Lemon,South,Louisiana,Small Market,Decaf,355.00,154.00,120.00,95.00,58.00,320.00,130.00,80.00
2015-04-01,Beans,Coffee,Colombian,Central,Iowa,Small Market,Regular,74.00,34.00,30.00,12.00,10.00,70.00,30.00,20.00
2017-03-01,Beans,Espresso,Decaf Espresso,East,Florida,Major Market,Decaf,229.00,99.00,55.00,101.00,32.00,220.00,90.00,80.00
2015-06-01,Leaves,Herbal Tea,Lemon,South,New Mexico,Small Market,Decaf,89.00,41.00,32.00,21.00,12.00,80.00,30.00,20.00
2015-09-01,Beans,Coffee,Colombian,Central,Missouri,Small Market,Regular,167.00,76.00,58.00,43.00,28.00,170.00,80.00,40.00
2018-07-01,Leaves,Tea,Green Tea,East,Massachusetts,Major Market,Regular,41.00,16.00,15.00,12.00,4.00,40.00,10.00,20.00
2015-06-01,Leaves,Herbal Tea,Lemon,South,Oklahoma,Small Market,Decaf,314.00,133.00,140.00,47.00,120.00,310.00,120.00,60.00
2015-09-01,Beans,Coffee,Colombian,Central,Wisconsin,Small Market,Regular,294.00,124.00,131.00,44.00,112.00,310.00,130.00,60.00
2018-12-01,Leaves,Tea,Green Tea,East,New York,Major Market,Regular,243.00,100.00,37.00,145.00,28.00,260.00,100.00,130.00
2015-06-01,Leaves,Herbal Tea,Chamomile,West,Nevada,Small Market,Decaf,408.00,173.00,177.00,68.00,156.00,360.00,140.00,70.00
2015-09-01,Beans,Espresso,Caffe Mocha,Central,Iowa,Small Market,Regular,49.00,20.00,15.00,18.00,5.00,50.00,20.00,20.00
2015-06-01,Leaves,Herbal Tea,Chamomile,West,Oregon,Small Market,Decaf,61.00,25.00,17.00,26.00,7.00,50.00,20.00,30.00
2016-12-01,Beans,Coffee,Decaf Irish Cream,West,California,Major Market,Decaf,165.00,196.00,100.00,-189.00,64.00,200.00,240.00,-140.00
2015-09-01,Beans,Espresso,Caffe Mocha,Central,Missouri,Small Market,Regular,86.00,35.00,19.00,44.00,9.00,100.00,40.00,40.00
2015-06-01,Leaves,Herbal Tea,Chamomile,West,Utah,Small Market,Decaf,150.00,61.00,38.00,68.00,19.00,130.00,50.00,60.00
2018-02-01,Beans,Espresso,Caffe Mocha,Central,Wisconsin,Small Market,Regular,187.00,86.00,44.00,77.00,26.00,220.00,90.00,90.00
2018-12-01,Leaves,Tea,Green Tea,West,California,Major Market,Regular,130.00,52.00,46.00,41.00,17.00,80.00,30.00,20.00
2015-06-01,Leaves,Herbal Tea,Chamomile,West,Washington,Small Market,Decaf,223.00,90.00,56.00,104.00,29.00,190.00,70.00,80.00
2018-02-01,Beans,Coffee,Amaretto,East,New Hampshire,Small Market,Regular,150.00,61.00,38.00,68.00,19.00,140.00,50.00,70.00
2018-12-01,Beans,Coffee,Decaf Irish Cream,Central,Iowa,Small Market,Decaf,32.00,14.00,16.00,1.00,4.00,30.00,10.00,10.00
2015-06-01,Leaves,Herbal Tea,Lemon,West,Nevada,Small Market,Decaf,463.00,196.00,100.00,225.00,64.00,410.00,160.00,170.00
2016-12-01,Beans,Coffee,Colombian,East,Connecticut,Small Market,Regular,223.00,90.00,56.00,104.00,29.00,210.00,80.00,90.00
2016-09-01,Beans,Coffee,Decaf Irish Cream,Central,Missouri,Small Market,Decaf,109.00,50.00,33.00,33.00,15.00,110.00,50.00,30.00
2018-09-01,Leaves,Herbal Tea,Lemon,West,Oregon,Small Market,Decaf,154.00,68.00,32.00,73.00,22.00,130.00,50.00,60.00
2017-11-01,Beans,Coffee,Colombian,Central,Colorado,Major Market,Regular,119.00,52.00,27.00,54.00,17.00,120.00,50.00,50.00
2016-12-01,Beans,Coffee,Colombian,East,New Hampshire,Small Market,Regular,159.00,64.00,49.00,59.00,21.00,150.00,60.00,60.00
2016-09-01,Beans,Coffee,Decaf Irish Cream,Central,Wisconsin,Small Market,Decaf,229.00,99.00,55.00,101.00,32.00,240.00,100.00,90.00
2016-12-01,Beans,Espresso,Caffe Mocha,East,Connecticut,Small Market,Regular,112.00,47.00,66.00,-7.00,42.00,110.00,40.00,20.00
2018-10-01,Beans,Espresso,Decaf Espresso,Central,Missouri,Small Market,Decaf,79.00,32.00,19.00,39.00,8.00,90.00,30.00,50.00
2017-12-01,Leaves,Herbal Tea,Mint,West,Nevada,Small Market,Decaf,373.00,154.00,67.00,207.00,49.00,330.00,130.00,150.00
2018-11-01,Beans,Espresso,Caffe Mocha,Central,Colorado,Major Market,Regular,243.00,100.00,37.00,145.00,28.00,280.00,110.00,130.00
2017-10-01,Beans,Espresso,Regular Espresso,East,New Hampshire,Small Market,Regular,88.00,40.00,46.00,0.00,15.00,80.00,30.00,10.00
2018-10-01,Beans,Espresso,Decaf Espresso,Central,Wisconsin,Small Market,Decaf,128.00,54.00,39.00,44.00,16.00,150.00,60.00,60.00
2018-08-01,Beans,Espresso,Caffe Mocha,Central,Illinois,Major Market,Regular,681.00,295.00,121.00,362.00,97.00,810.00,340.00,340.00
2015-12-01,Beans,Coffee,Colombian,South,Louisiana,Small Market,Regular,98.00,40.00,21.00,50.00,11.00,120.00,50.00,50.00
2016-12-01,Beans,Espresso,Caffe Mocha,Central,Ohio,Major Market,Regular,288.00,145.00,60.00,112.00,40.00,340.00,160.00,120.00
2015-12-01,Beans,Coffee,Colombian,South,New Mexico,Small Market,Regular,159.00,64.00,48.00,61.00,21.00,200.00,80.00,70.00
2015-03-01,Beans,Coffee,Decaf Irish Cream,South,Louisiana,Small Market,Decaf,153.00,63.00,26.00,87.00,17.00,190.00,70.00,100.00
2015-08-01,Beans,Coffee,Colombian,South,Oklahoma,Small Market,Regular,93.00,41.00,23.00,39.00,13.00,110.00,50.00,40.00
2018-11-01,Beans,Coffee,Decaf Irish Cream,South,New Mexico,Small Market,Decaf,138.00,120.00,57.00,-58.00,37.00,170.00,150.00,-30.00
2016-06-01,Leaves,Tea,Darjeeling,Central,Wisconsin,Small Market,Regular,89.00,36.00,32.00,28.00,11.00,70.00,30.00,10.00
2018-11-01,Beans,Coffee,Decaf Irish Cream,South,Oklahoma,Small Market,Decaf,55.00,22.00,16.00,22.00,6.00,60.00,20.00,30.00
2016-04-01,Leaves,Tea,Earl Grey,Central,Iowa,Small Market,Regular,626.00,284.00,131.00,286.00,107.00,550.00,240.00,180.00
2018-10-01,Beans,Coffee,Colombian,East,New York,Major Market,Regular,902.00,364.00,166.00,508.00,127.00,860.00,340.00,370.00
2017-07-01,Beans,Espresso,Decaf Espresso,South,Louisiana,Small Market,Decaf,89.00,36.00,31.00,29.00,11.00,70.00,30.00,20.00
2017-09-01,Beans,Espresso,Regular Espresso,East,New York,Major Market,Regular,604.00,249.00,94.00,332.00,69.00,550.00,230.00,240.00
2017-09-01,Leaves,Tea,Green Tea,Central,Missouri,Small Market,Regular,85.00,38.00,44.00,1.00,14.00,70.00,30.00,0.00
2017-08-01,Beans,Espresso,Decaf Espresso,South,Oklahoma,Small Market,Decaf,283.00,114.00,64.00,142.00,37.00,240.00,90.00,100.00
2016-03-01,Beans,Coffee,Colombian,West,Oregon,Small Market,Regular,146.00,57.00,62.00,27.00,18.00,170.00,70.00,50.00
2018-07-01,Beans,Coffee,Amaretto,West,California,Major Market,Regular,116.00,122.00,61.00,-110.00,39.00,130.00,150.00,-70.00
2016-03-01,Beans,Coffee,Colombian,West,Utah,Small Market,Regular,120.00,48.00,43.00,33.00,15.00,140.00,60.00,50.00
2017-10-01,Beans,Coffee,Decaf Irish Cream,West,Oregon,Small Market,Decaf,198.00,77.00,65.00,69.00,23.00,250.00,90.00,120.00
2018-06-01,Beans,Coffee,Colombian,West,California,Major Market,Regular,842.00,316.00,161.00,465.00,110.00,980.00,390.00,450.00
2017-07-01,Beans,Coffee,Colombian,West,Washington,Small Market,Regular,178.00,68.00,43.00,83.00,21.00,200.00,80.00,80.00
2017-06-01,Leaves,Tea,Darjeeling,West,Nevada,Small Market,Regular,681.00,295.00,121.00,362.00,97.00,460.00,190.00,190.00
2016-09-01,Leaves,Tea,Darjeeling,West,Oregon,Small Market,Regular,41.00,16.00,15.00,12.00,4.00,20.00,10.00,10.00
2018-07-01,Beans,Espresso,Caffe Latte,West,Oregon,Small Market,Regular,109.00,45.00,51.00,9.00,17.00,90.00,40.00,10.00
2017-05-01,Leaves,Tea,Darjeeling,West,Utah,Small Market,Regular,150.00,63.00,80.00,3.00,57.00,100.00,40.00,10.00
2016-03-01,Leaves,Herbal Tea,Chamomile,Central,Colorado,Major Market,Decaf,330.00,155.00,68.00,129.00,43.00,270.00,130.00,90.00
2018-07-01,Beans,Espresso,Caffe Latte,West,Utah,Small Market,Regular,84.00,32.00,20.00,40.00,8.00,70.00,30.00,30.00
2015-03-01,Beans,Espresso,Decaf Espresso,West,Oregon,Small Market,Decaf,288.00,145.00,60.00,112.00,40.00,270.00,130.00,90.00
2017-05-01,Leaves,Tea,Darjeeling,West,Washington,Small Market,Regular,125.00,47.00,34.00,58.00,14.00,80.00,30.00,30.00
2016-03-01,Beans,Espresso,Decaf Espresso,West,Utah,Small Market,Decaf,82.00,34.00,20.00,39.00,9.00,70.00,30.00,30.00
2015-04-01,Leaves,Tea,Earl Grey,West,Nevada,Small Market,Regular,527.00,266.00,92.00,230.00,74.00,360.00,170.00,130.00
2015-12-01,Beans,Espresso,Caffe Mocha,West,Nevada,Small Market,Regular,51.00,19.00,17.00,18.00,5.00,40.00,10.00,20.00
2016-07-01,Beans,Espresso,Decaf Espresso,West,Washington,Small Market,Decaf,224.00,103.00,48.00,98.00,31.00,210.00,90.00,90.00
2017-07-01,Leaves,Herbal Tea,Lemon,Central,Colorado,Major Market,Decaf,134.00,52.00,76.00,-3.00,47.00,110.00,40.00,20.00
2015-12-01,Beans,Espresso,Caffe Mocha,West,Oregon,Small Market,Regular,133.00,53.00,44.00,42.00,17.00,120.00,50.00,40.00
2017-02-01,Beans,Coffee,Amaretto,Central,Iowa,Small Market,Regular,62.00,25.00,18.00,26.00,7.00,60.00,20.00,30.00
2017-07-01,Leaves,Herbal Tea,Lemon,Central,Ohio,Major Market,Decaf,77.00,29.00,20.00,34.00,8.00,60.00,20.00,40.00
2015-04-01,Leaves,Tea,Earl Grey,West,Oregon,Small Market,Regular,283.00,114.00,63.00,144.00,37.00,190.00,70.00,80.00
2018-09-01,Beans,Coffee,Colombian,Central,Iowa,Small Market,Regular,89.00,41.00,32.00,21.00,12.00,90.00,40.00,20.00
2015-04-01,Leaves,Tea,Earl Grey,West,Utah,Small Market,Regular,104.00,45.00,38.00,26.00,14.00,70.00,20.00,30.00
2015-04-01,Leaves,Tea,Earl Grey,West,Washington,Small Market,Regular,89.00,36.00,32.00,28.00,11.00,60.00,20.00,30.00
2015-12-01,Leaves,Herbal Tea,Chamomile,Central,Missouri,Small Market,Decaf,113.00,44.00,69.00,-10.00,40.00,90.00,30.00,10.00
2018-09-01,Beans,Coffee,Colombian,Central,Wisconsin,Small Market,Regular,314.00,133.00,139.00,48.00,120.00,330.00,140.00,60.00
